Scenario - ProgCode3_Eyetracking
Logfile written - 12/06/2017 09:13:31

Subject	Trial	Event Type	Code	Time	TTime	Uncertainty	Duration	Uncertainty	ReqTime	ReqDur	Stim Type	Pair Index

p01	35	Pulse	30	15279025	151699	0
p01	35	Pulse	30	15299025	171699	0
p01	35	Pulse	30	15319025	191699	0
p01	35	Pulse	30	15339025	211698	0
p01	35	Pulse	30	15359024	231698	0
p01	35	Pulse	30	15379024	251698	0
p01	35	Pulse	30	15399023	271697	0
p01	35	Pulse	30	15419023	291697	0
p01	36	Picture	LastResponseCondition	15427383	0	1	20159	1	0	next	other	0
p01	36	Pulse	30	15439023	11640	0
p01	37	Picture	D2_8	15447543	0	1	150112	1	0	150000	other	0
p01	37	Response	1	15458953	11410	1
p01	37	Pulse	30	15459022	11480	0
p01	37	Response	2	15465313	17770	1
p01	37	Response	2	15470872	23330	1
p01	37	Response	2	15476352	28810	1
p01	37	Pulse	30	15479022	31480	0
p01	37	Response	2	15482092	34549	1
p01	37	Response	2	15487402	39860	1
p01	37	Response	2	15491972	44429	1
p01	37	Response	2	15496302	48759	1
p01	37	Pulse	30	15499022	51479	0
p01	37	Response	2	15501132	53589	1
p01	37	Response	2	15506192	58649	1
p01	37	Response	2	15518622	71079	1
p01	37	Pulse	30	15519022	71479	0
p01	37	Response	2	15522452	74909	1
p01	37	Response	2	15527032	79489	1
p01	37	Response	2	15534522	86979	1
p01	37	Response	2	15538352	90809	1
p01	37	Pulse	30	15539022	91479	0
p01	37	Response	2	15544821	97279	1
p01	37	Response	2	15550771	103229	1
p01	37	Response	2	15556321	108779	1
p01	37	Pulse	30	15559021	111479	0
p01	37	Response	2	15563091	115549	1
p01	37	Response	1	15565901	118359	1
p01	37	Pulse	30	15579021	131479	0
p01	38	Picture	RestCondition	15597655	0	1	200094	1	0	next	other	0
p01	38	Pulse	30	15599021	1366	0
p01	38	Pulse	30	15619021	21366	0
p01	38	Pulse	30	15639021	41366	0
p01	38	Pulse	30	15659020	61366	0
p01	38	Pulse	30	15679020	81366	0
p01	38	Pulse	30	15699020	101365	0
p01	38	Pulse	30	15719020	121365	0
p01	38	Pulse	30	15739020	141365	0
p01	38	Pulse	30	15759019	161365	0
p01	38	Pulse	30	15779019	181364	0
p01	38	Pulse	30	15798918	201264	101
p01	39	Picture	IsPrimeNumberSY	15800581	0	1	300057	1	0	next	other	0
p01	39	Pulse	30	15819018	18438	0
p01	39	Pulse	30	15839018	38437	0
p01	39	Response	1	15853098	52517	1
p01	39	Pulse	30	15859018	58437	1
p01	39	Response	1	15866418	65837	1
p01	39	Pulse	30	15879018	78437	0
p01	39	Pulse	30	15899017	98437	0
p01	39	Response	1	15907807	107227	1
p01	39	Pulse	30	15919017	118436	0
p01	39	Pulse	30	15939017	138436	0
p01	39	Pulse	30	15959018	158437	0
p01	39	Pulse	30	15979017	178436	0
p01	39	Pulse	30	15999016	198436	0
p01	39	Pulse	30	16019016	218435	0
p01	39	Pulse	30	16039016	238435	0
p01	39	Pulse	30	16059016	258435	0
p01	39	Pulse	30	16079015	278435	0
p01	39	Pulse	30	16099015	298434	0
p01	40	Picture	LastResponseCondition	16100638	0	1	20159	1	0	next	other	0
p01	40	Pulse	30	16119015	18377	0
